"sexe","age","revenu","region","conjoint","anneeclient","semainedernier","montantdernier","montantunan","achatunan","yachat","ymontant","train","test"
1,35,2,4,0,8.8,5,10,103,22,1,72,0,1
0,28,1,3,0,9.9,5,5,32,5,1,67,0,1
1,34,1,5,1,8.4,3,7,41,12,0,NA,0,1
0,41,3,1,1,6.3,1,10,159,22,0,NA,0,1
0,44,3,1,1,9.8,5,3,44,12,0,NA,0,1
1,55,1,5,0,2.1,10,9,190,12,0,NA,0,1
0,35,2,2,0,10.2,1,3,167,22,0,NA,0,1
0,25,2,1,0,2.7,19,3,339,22,0,NA,0,1
0,46,1,4,0,9.8,11,3,77,7,0,NA,0,1
0,27,2,3,0,6.6,4,9,254,17,0,NA,0,1
0,60,2,5,0,10.5,19,2,30,17,0,NA,0,1
0,30,2,1,0,10.9,12,13,87,7,1,84,0,1
1,46,1,5,0,7.1,3,5,57,17,0,NA,0,1
1,29,1,3,0,3.4,23,13,56,7,1,52,0,1
1,52,1,3,1,10.6,13,2,84,10,0,NA,0,1
1,37,2,5,1,8.3,36,4,50,12,0,NA,0,1
0,49,3,4,1,8.9,4,3,120,20,0,NA,0,1
0,24,2,1,0,3.4,21,10,54,7,1,66,0,1
0,39,1,4,0,9.9,1,2,90,15,0,NA,0,1
1,27,1,2,0,7,4,4,30,12,1,67,0,1
1,54,1,1,0,2.7,8,7,91,12,0,NA,0,1
0,30,3,3,0,9.8,6,2,173,20,0,NA,0,1
0,42,2,5,0,2.2,9,2,132,22,0,NA,0,1
0,34,3,3,1,9.2,25,2,45,10,0,NA,0,1
1,30,1,2,0,10.9,13,4,51,15,1,76,0,1
1,48,3,1,1,3.5,9,3,61,17,0,NA,0,1
1,32,2,5,1,6,10,4,64,10,1,82,0,1
1,53,2,4,0,9.6,4,3,122,12,0,NA,0,1
1,45,2,4,0,2.4,4,7,112,17,0,NA,0,1
0,49,2,5,0,4.8,1,5,66,15,0,NA,0,1
0,39,3,4,1,3.7,4,4,113,20,0,NA,0,1
1,50,2,1,1,4.1,4,2,56,10,0,NA,0,1
0,27,2,1,0,1.8,22,2,54,20,0,NA,0,1
1,57,3,3,1,3.5,4,3,62,10,0,NA,0,1
1,30,2,1,1,5.8,10,10,69,20,1,90,0,1
1,44,1,1,0,3.5,25,6,31,7,0,NA,0,1
0,27,3,1,1,2.2,15,3,114,15,0,NA,0,1
0,26,3,1,1,5.2,30,5,52,10,0,NA,0,1
0,22,1,2,0,2.7,6,11,76,15,0,NA,0,1
1,55,2,4,0,9.3,24,7,30,5,0,NA,0,1
0,27,2,1,0,6.5,1,15,85,10,1,74,0,1
1,36,2,5,1,9,3,3,20,10,0,NA,0,1
1,52,1,4,1,6.4,2,4,81,10,0,NA,0,1
1,37,2,4,0,4.2,1,7,42,7,1,70,0,1
0,25,1,4,1,1.7,9,8,84,12,1,61,0,1
0,42,2,3,0,8.4,19,10,51,12,1,68,0,1
0,32,3,1,0,1.1,14,6,33,12,1,57,0,1
0,33,3,5,1,7.8,6,2,29,12,0,NA,0,1
1,31,1,2,0,3.9,14,2,62,15,1,53,0,1
0,36,2,3,0,6.7,4,4,125,12,0,NA,0,1
0,34,3,3,1,6.7,7,7,67,10,0,NA,0,1
1,32,1,3,0,4.9,6,5,58,17,1,58,0,1
0,38,1,1,0,4.3,1,9,61,12,1,48,0,1
0,29,2,4,0,7.9,34,4,131,17,0,NA,0,1
1,63,2,2,1,8.6,8,4,42,7,0,NA,0,1
0,48,3,2,1,5.5,10,2,56,10,0,NA,0,1
0,29,1,2,0,11,12,3,72,10,1,67,0,1
0,33,2,1,0,10.6,1,6,41,7,1,75,0,1
0,50,1,3,0,8.8,1,5,39,10,0,NA,0,1
0,30,2,4,0,8.1,9,3,227,28,0,NA,0,1
1,30,3,4,1,5.4,1,5,36,15,0,NA,0,1
0,43,3,1,0,9.5,1,2,96,12,0,NA,0,1
1,44,3,2,1,7.3,7,2,155,10,0,NA,0,1
1,31,1,1,0,1.2,13,4,43,7,1,54,0,1
0,44,3,3,1,1.9,1,13,60,15,0,NA,0,1
0,53,3,1,1,3.2,1,8,40,15,0,NA,0,1
0,29,2,3,0,8.4,3,5,213,17,0,NA,0,1
1,48,1,5,0,3.4,1,5,44,17,1,51,0,1
1,45,1,2,0,3.7,1,2,72,15,0,NA,0,1
1,28,2,3,1,7.6,6,4,171,20,1,84,0,1
1,48,2,3,0,7,6,9,78,22,0,NA,0,1
0,31,2,4,0,2.6,13,4,135,17,0,NA,0,1
1,37,3,2,1,9.3,14,4,27,10,0,NA,0,1
1,29,1,3,0,3,2,3,50,12,1,51,0,1
0,26,3,4,0,7.5,9,14,53,5,1,78,0,1
0,30,1,1,0,6.1,3,2,36,12,0,NA,0,1
1,27,1,5,0,6,21,17,75,12,1,50,0,1
0,48,3,1,1,3.8,1,8,57,20,0,NA,0,1
0,44,3,3,1,3.2,16,2,22,12,0,NA,0,1
1,32,1,5,0,10.2,2,2,28,12,0,NA,0,1
1,31,2,2,0,6.7,6,2,103,12,0,NA,0,1
1,56,2,3,0,9.6,11,6,27,7,0,NA,0,1
1,29,2,3,1,8.6,6,6,415,22,1,95,0,1
1,44,2,1,0,2.7,21,3,43,22,0,NA,0,1
1,28,2,2,1,9.4,6,3,53,12,0,NA,0,1
1,37,2,5,1,1.3,1,2,38,12,0,NA,0,1
0,43,2,4,0,7.2,16,3,87,12,0,NA,0,1
1,27,2,5,0,3.8,11,6,26,7,1,67,0,1
1,43,2,5,0,8.8,29,3,208,20,0,NA,0,1
0,35,1,5,0,4.3,2,2,59,17,0,NA,0,1
0,25,3,1,1,5.5,1,2,134,17,0,NA,0,1
1,40,1,3,1,1.2,9,8,62,15,1,66,0,1
1,23,3,3,0,4.6,4,7,78,12,1,69,0,1
1,60,2,5,1,6.4,20,2,19,5,0,NA,0,1
0,39,2,1,1,8.7,1,4,40,7,1,95,0,1
1,35,2,5,1,5.5,12,5,25,7,0,NA,0,1
0,21,2,1,0,2.6,1,5,77,17,0,NA,0,1
1,54,3,2,1,3.1,1,3,88,33,0,NA,0,1
0,45,2,2,0,10.6,5,3,38,17,0,NA,0,1
0,35,1,5,0,8.9,3,5,185,20,0,NA,0,1
0,35,1,2,0,8.6,7,2,28,10,0,NA,0,1
1,34,1,2,0,6.3,16,3,32,17,0,NA,0,1
1,75,1,4,1,10.6,39,6,35,7,0,NA,0,1
0,27,1,4,0,3.2,10,8,82,15,1,51,0,1
0,33,3,5,1,2.1,26,3,22,5,0,NA,0,1
0,28,1,2,0,9.6,9,5,94,10,0,NA,0,1
1,27,1,3,0,2.6,7,3,153,17,0,NA,0,1
1,23,1,2,0,2.2,8,2,114,15,0,NA,0,1
0,45,3,2,1,9,3,4,51,10,0,NA,0,1
1,41,2,4,1,6.1,2,4,119,12,0,NA,0,1
0,31,1,1,0,11,44,3,9,2,0,NA,0,1
0,46,3,2,1,5.7,1,9,57,20,0,NA,0,1
0,39,3,4,1,5.3,9,7,107,15,1,85,0,1
1,39,2,3,1,9.7,27,4,51,12,0,NA,0,1
1,49,2,2,1,8.2,46,4,12,2,0,NA,0,1
0,38,2,1,0,2.8,4,2,54,17,0,NA,0,1
1,23,2,1,0,4.3,1,4,209,25,1,56,0,1
1,27,1,2,0,8.5,12,2,42,10,0,NA,0,1
1,32,2,4,0,9.1,10,8,51,10,1,82,0,1
0,23,1,3,0,2.9,1,3,101,20,0,NA,0,1
0,30,1,1,0,3.2,11,6,69,12,0,NA,0,1
1,37,1,5,0,2.6,1,3,21,7,0,NA,0,1
1,47,1,5,1,5.9,1,2,109,15,0,NA,0,1
0,48,2,3,0,2.4,5,3,26,12,0,NA,0,1
0,27,3,1,0,8.6,1,3,12,5,0,NA,0,1
0,39,3,3,0,3.8,1,6,27,5,0,NA,0,1
1,43,3,3,1,2.3,4,4,39,20,0,NA,0,1
1,26,1,2,0,2.5,1,3,153,20,1,43,0,1
0,24,3,2,1,3.2,1,2,66,20,0,NA,0,1
0,30,2,1,0,10.1,3,4,62,17,0,NA,0,1
1,41,1,2,1,3.3,18,3,44,12,0,NA,0,1
1,52,2,5,0,9.8,2,3,25,12,0,NA,0,1
0,35,3,1,0,8.8,10,5,96,15,0,NA,0,1
0,44,2,2,0,7.9,3,5,32,15,0,NA,0,1
1,48,1,2,0,10.9,7,3,46,7,0,NA,0,1
0,46,3,3,1,3.2,2,10,144,28,0,NA,0,1
0,27,3,4,1,7.8,9,2,34,15,0,NA,0,1
0,53,2,3,0,7,12,5,50,10,0,NA,0,1
0,40,3,2,1,7.5,1,3,41,10,0,NA,0,1
0,45,3,1,1,6.9,6,3,92,20,0,NA,0,1
0,32,2,1,0,10.2,1,10,96,20,0,NA,0,1
0,36,3,3,1,3.4,6,4,31,10,0,NA,0,1
0,37,3,3,0,1.1,2,15,75,10,1,65,0,1
0,43,3,1,1,10.5,10,2,18,7,0,NA,0,1
0,30,1,1,0,3.7,30,11,60,10,1,53,0,1
1,59,3,1,1,5.8,4,2,44,5,0,NA,0,1
1,44,1,3,1,10.2,13,3,22,7,0,NA,0,1
0,45,2,3,0,10.9,1,2,30,10,0,NA,0,1
0,37,3,2,0,10.5,14,3,16,7,0,NA,0,1
1,36,1,4,0,9.8,6,8,75,15,0,NA,0,1
0,40,3,1,0,7.7,19,4,30,10,1,68,0,1
0,28,3,1,1,9.2,9,5,231,22,0,NA,0,1
1,38,1,2,0,9.2,5,2,68,22,0,NA,0,1
1,43,2,3,1,6.2,22,3,98,12,0,NA,0,1
0,38,2,1,0,8.4,16,3,222,17,0,NA,0,1
1,30,3,1,1,1.2,14,5,52,12,1,78,0,1
0,22,3,2,1,2.3,19,3,18,7,0,NA,0,1
0,37,2,1,1,10.5,32,3,120,12,0,NA,0,1
0,30,3,1,1,7.8,22,8,60,10,1,88,0,1
0,23,1,5,0,3.4,5,2,64,20,0,NA,0,1
1,64,3,1,1,4.6,2,4,53,17,0,NA,0,1
0,42,3,1,1,4.8,10,8,37,12,0,NA,0,1
0,32,1,5,0,7.1,12,2,109,10,0,NA,0,1
1,51,2,3,0,9.4,14,5,35,12,0,NA,0,1
0,28,2,2,0,5.8,1,4,132,15,0,NA,0,1
1,38,2,1,1,6.7,12,2,12,5,0,NA,0,1
1,50,2,4,1,3.9,9,7,42,12,0,NA,0,1
1,39,1,5,1,5.9,35,2,132,10,0,NA,0,1
0,30,3,3,1,7.6,21,3,117,12,1,86,0,1
1,27,1,3,0,1.9,12,2,90,20,0,NA,0,1
0,38,2,1,0,2.1,18,4,40,22,0,NA,0,1
0,57,3,3,1,7.7,7,4,57,17,0,NA,0,1
1,30,2,3,0,8.8,2,11,84,15,1,81,0,1
0,34,2,1,0,4.2,1,3,41,7,1,67,0,1
1,29,1,3,0,7.5,18,9,32,5,1,76,0,1
0,47,2,3,0,1.7,9,2,36,20,0,NA,0,1
1,41,1,2,0,7.7,8,5,69,10,0,NA,0,1
1,43,2,4,0,1,3,3,21,5,0,NA,0,1
1,25,2,3,0,3.6,5,9,102,10,1,69,0,1
1,44,1,5,0,4.7,12,2,40,10,0,NA,0,1
1,26,2,2,0,7.4,34,9,47,7,1,85,0,1
0,27,2,1,0,7.4,2,3,111,15,0,NA,0,1
0,36,3,2,1,2.1,4,2,39,10,0,NA,0,1
0,29,2,4,0,5.3,5,14,65,15,1,74,0,1
0,42,2,2,1,10.7,10,3,105,10,0,NA,0,1
1,46,2,4,1,1.5,17,6,90,12,0,NA,0,1
0,28,3,1,1,9,7,2,41,12,0,NA,0,1
1,32,1,5,1,3.6,18,2,26,12,1,76,0,1
0,35,1,4,1,9.9,2,8,46,12,0,NA,0,1
0,33,2,2,1,5.4,7,9,53,12,0,NA,0,1
1,37,1,2,0,1.7,9,2,80,7,1,56,0,1
0,41,1,1,0,1.6,9,2,23,10,0,NA,0,1
1,25,1,2,0,4.5,27,3,84,15,0,NA,0,1
1,34,2,2,0,7.6,20,3,87,10,0,NA,0,1
1,37,1,1,0,10.6,22,4,180,28,0,NA,0,1
0,34,2,5,0,7.4,9,2,72,10,0,NA,0,1
0,40,3,2,0,2.4,22,2,222,22,0,NA,0,1
1,36,1,3,0,8,28,3,57,15,0,NA,0,1
0,39,1,2,0,8.7,4,6,71,20,0,NA,0,1
1,24,2,2,1,1.8,5,4,41,12,0,NA,0,1
1,49,1,5,1,1.5,6,3,56,12,0,NA,0,1
1,29,1,1,1,1.4,37,8,36,7,1,70,0,1
0,32,3,1,1,2.2,9,2,46,12,0,NA,0,1
0,36,3,2,1,4,1,8,69,15,0,NA,0,1
0,29,3,3,1,10.2,15,7,45,7,1,95,0,1
1,34,1,2,0,3.7,17,3,27,12,0,NA,0,1
1,35,1,4,1,6.3,1,3,13,5,1,80,0,1
1,31,2,4,1,10.5,1,8,102,17,1,103,0,1
1,54,1,4,1,5.4,3,3,51,28,0,NA,0,1
1,43,3,5,1,2.4,5,2,64,20,0,NA,0,1
0,29,1,2,0,6.5,8,14,81,25,1,43,0,1
1,58,2,2,1,7.8,17,2,21,10,0,NA,0,1
1,42,1,5,0,6.8,2,13,87,15,0,NA,0,1
0,35,3,1,1,3.8,4,2,70,10,0,NA,0,1
0,27,2,5,1,1.6,2,2,30,7,0,NA,0,1
1,34,1,3,1,1,34,5,39,10,1,73,0,1
0,23,3,1,0,1.6,52,6,20,2,1,75,0,1
0,28,1,4,0,4.6,10,4,88,25,0,NA,0,1
1,50,1,5,0,2.8,13,4,33,10,0,NA,0,1
0,33,3,3,1,2.7,7,2,46,15,0,NA,0,1
0,29,3,4,1,1.3,11,3,16,5,1,77,0,1
1,37,1,5,0,8,8,10,40,7,1,65,0,1
0,30,2,5,0,5.7,17,4,96,12,1,68,0,1
1,30,1,3,0,10.3,10,3,209,25,0,NA,0,1
1,46,1,2,0,4.3,1,2,51,20,0,NA,0,1
0,36,2,1,0,4.7,10,3,37,7,0,NA,0,1
1,48,2,3,1,8,9,3,95,17,0,NA,0,1
1,30,1,3,0,8.8,24,12,45,7,1,70,0,1
1,31,2,3,1,10.1,1,4,169,17,0,NA,0,1
1,46,2,5,1,4.4,1,5,64,10,0,NA,0,1
0,20,2,1,0,1.7,27,7,86,12,1,69,0,1
1,44,1,4,1,3.1,1,4,213,20,0,NA,0,1
1,54,1,5,1,10.7,17,2,30,17,0,NA,0,1
0,39,1,4,0,4.6,4,2,109,15,0,NA,0,1
1,31,2,5,0,5.8,6,4,129,15,1,66,0,1
0,30,1,4,0,7.3,5,2,157,20,0,NA,0,1
1,31,1,5,0,7.3,1,9,134,30,1,43,0,1
0,41,3,3,1,2.8,7,5,35,10,0,NA,0,1
1,37,1,5,0,9.7,13,2,71,7,0,NA,0,1
1,48,1,4,0,5,14,3,25,15,0,NA,0,1
0,23,1,3,0,3.8,15,2,43,17,0,NA,0,1
0,22,2,1,0,3.6,9,4,107,17,0,NA,0,1
0,33,3,5,1,6.5,22,4,23,5,1,82,0,1
1,27,2,2,0,5.8,28,3,23,5,0,NA,0,1
0,30,1,4,0,9,18,4,69,12,1,71,0,1
0,31,2,1,0,8.5,4,4,41,15,0,NA,0,1
1,39,2,4,1,3.9,13,5,37,12,0,NA,0,1
1,48,2,2,1,10.6,1,11,56,12,0,NA,0,1
0,52,3,1,1,7.8,1,12,137,12,0,NA,0,1
1,58,3,3,0,3.2,17,3,82,25,0,NA,0,1
0,45,1,4,1,6.5,1,9,52,12,0,NA,0,1
1,46,2,5,1,7.1,6,4,126,10,0,NA,0,1
0,31,2,1,0,9.9,9,3,73,17,0,NA,0,1
0,33,3,5,0,3.2,1,5,62,12,0,NA,0,1
0,38,3,1,1,5.4,22,3,138,15,0,NA,0,1
0,27,3,1,1,3.9,1,5,132,15,1,76,0,1
1,36,1,3,0,2.2,4,4,71,15,0,NA,0,1
0,37,3,3,1,2.7,1,3,93,10,0,NA,0,1
1,29,2,3,0,6.3,1,3,25,7,0,NA,0,1
0,32,3,3,1,10.1,6,9,96,22,0,NA,0,1
1,38,3,4,1,7,7,3,81,20,0,NA,0,1
1,59,2,5,0,7.1,4,3,66,22,0,NA,0,1
0,33,3,1,0,10.3,16,3,44,15,0,NA,0,1
0,23,1,4,0,2.4,24,3,93,15,1,59,0,1
1,26,2,5,1,1.3,6,3,156,22,1,71,0,1
1,44,1,1,1,8.6,5,2,23,10,0,NA,0,1
0,32,2,1,0,10.3,25,11,52,7,1,74,0,1
0,41,3,2,1,9,4,2,26,12,0,NA,0,1
0,29,2,2,1,7.4,16,2,50,15,0,NA,0,1
0,37,1,2,0,9.3,4,3,79,22,0,NA,0,1
0,41,3,2,0,1.5,3,2,19,7,0,NA,0,1
0,32,3,3,0,10.8,4,3,145,15,0,NA,0,1
0,41,3,1,1,10.5,3,2,24,7,0,NA,0,1
1,35,2,3,1,1.9,5,5,83,17,0,NA,0,1
0,30,1,5,0,7.9,4,3,58,12,0,NA,0,1
1,43,1,5,1,6.3,26,2,66,20,0,NA,0,1
0,31,2,3,1,9.3,19,5,135,17,0,NA,0,1
0,23,3,1,1,2.9,5,4,69,22,0,NA,0,1
0,33,1,3,0,5.6,4,7,38,15,0,NA,0,1
0,26,3,1,1,6.2,52,3,9,2,1,86,0,1
1,53,1,4,0,1,20,2,27,7,0,NA,0,1
1,57,1,4,1,5.7,1,4,154,22,0,NA,0,1
0,42,2,3,0,9.3,7,6,62,10,0,NA,0,1
1,36,2,4,1,2,21,8,43,12,1,79,0,1
1,35,1,5,0,3.5,8,4,172,12,1,60,0,1
1,28,1,3,1,9.7,4,5,123,20,1,84,0,1
1,29,1,5,0,10.2,15,5,26,5,1,80,0,1
0,31,3,3,0,5.9,33,6,48,5,1,76,0,1
0,33,1,5,0,5.5,3,5,93,22,0,NA,0,1
0,33,1,1,0,1.7,6,8,71,20,0,NA,0,1
1,49,1,3,1,3.5,5,3,164,12,0,NA,0,1
1,62,2,4,1,10.2,3,13,75,22,0,NA,0,1
1,41,1,3,1,7.2,7,2,66,15,0,NA,0,1
0,57,3,2,1,3.8,2,9,37,7,0,NA,0,1
0,28,3,3,1,6.6,6,6,59,10,1,86,0,1
0,30,1,5,0,10.2,31,4,53,10,1,75,0,1
0,45,1,3,1,6.5,17,6,45,22,0,NA,0,1
1,28,1,2,0,6.1,2,3,99,15,1,52,0,1
0,30,2,2,0,9.2,5,3,46,22,0,NA,0,1
1,32,1,2,0,3.3,4,2,78,20,0,NA,0,1
1,53,2,1,1,5,11,8,130,17,0,NA,0,1
0,29,3,1,1,9.7,37,2,28,7,0,NA,0,1
0,24,1,4,0,3.9,4,5,85,17,0,NA,0,1
1,33,1,5,0,9.1,6,8,70,12,1,71,0,1
0,34,3,1,1,1.9,13,2,33,7,0,NA,0,1
1,45,2,5,1,7.7,3,3,87,22,0,NA,0,1
1,33,2,5,0,2.8,14,7,44,5,1,64,0,1
0,28,2,4,1,8.9,14,2,105,12,0,NA,0,1
1,53,1,4,1,9.9,7,9,179,25,0,NA,0,1
0,29,1,3,0,9.7,5,3,19,7,1,67,0,1
0,43,2,4,1,8.1,1,5,42,12,0,NA,0,1
1,36,1,3,0,4.4,2,2,52,15,0,NA,0,1
0,43,1,1,0,1.6,11,4,63,15,0,NA,0,1
1,45,2,2,0,10.8,15,3,21,10,0,NA,0,1
0,27,3,3,1,8.8,27,4,135,22,0,NA,0,1
0,31,3,1,0,9.8,6,3,97,15,0,NA,0,1
1,55,1,2,0,4.5,16,4,42,15,0,NA,0,1
0,46,3,4,0,5,3,2,107,20,0,NA,0,1
1,48,1,5,0,3.4,14,7,79,10,0,NA,0,1
1,35,1,5,0,8.5,1,3,95,17,0,NA,0,1
1,44,1,4,0,4.1,7,9,59,12,0,NA,0,1
0,32,2,4,1,5.9,5,5,71,22,0,NA,0,1
1,30,2,1,0,6.1,11,11,66,7,1,75,0,1
1,45,1,3,0,8,2,6,32,7,0,NA,0,1
0,30,3,1,1,5.8,26,3,60,17,0,NA,0,1
0,37,3,1,1,1.6,24,2,17,7,0,NA,0,1
0,23,1,4,0,4.8,20,3,126,20,0,NA,0,1
0,30,1,1,0,8.2,1,6,103,12,1,59,0,1
0,45,1,4,0,9.9,14,2,14,5,0,NA,0,1
0,36,2,2,0,6.5,1,3,79,17,0,NA,0,1
0,24,2,3,0,1.3,7,6,57,22,0,NA,0,1
1,44,3,4,1,4.3,31,9,197,20,1,94,0,1
1,42,1,5,0,4.7,15,7,40,12,0,NA,0,1
1,56,2,2,1,6.1,3,3,33,10,0,NA,0,1
1,47,2,2,1,2.6,11,5,118,15,0,NA,0,1
0,29,3,3,1,7.1,33,3,22,5,0,NA,0,1
1,41,1,1,0,9,7,3,66,15,0,NA,0,1
0,54,2,1,1,10.9,9,3,36,10,0,NA,0,1
1,35,2,5,1,9.9,22,7,40,15,0,NA,0,1
1,45,1,5,0,4.7,1,4,135,20,0,NA,0,1
1,58,3,4,1,6.6,20,7,34,5,0,NA,0,1
0,28,3,3,1,4.5,28,3,61,12,0,NA,0,1
1,37,2,1,0,8.8,4,2,33,15,0,NA,0,1
1,44,2,1,0,3.7,9,5,117,10,0,NA,0,1
0,28,1,3,0,8.7,9,4,51,15,0,NA,0,1
0,35,2,1,1,7.7,2,2,22,12,0,NA,0,1
1,42,3,4,1,1.4,26,6,27,5,0,NA,0,1
0,32,3,2,1,1.3,7,11,119,10,1,78,0,1
0,27,1,1,0,4.6,3,5,132,12,0,NA,0,1
1,21,1,5,0,1.6,24,7,39,10,1,58,0,1
0,27,1,3,0,6.7,24,4,60,10,1,60,0,1
1,51,1,5,1,1.9,6,2,46,10,0,NA,0,1
0,39,2,1,0,1.5,5,3,42,17,0,NA,0,1
0,40,2,5,1,8.6,4,6,69,17,0,NA,0,1
1,33,1,5,0,10.8,45,3,10,2,0,NA,0,1
0,38,3,2,1,6.1,14,2,108,15,0,NA,0,1
1,47,1,4,1,7.4,12,3,9,2,0,NA,0,1
0,49,3,3,1,9.7,2,12,123,15,0,NA,0,1
1,51,1,5,0,7.9,1,2,60,12,0,NA,0,1
0,50,2,3,1,5.9,1,4,25,12,0,NA,0,1
0,32,1,3,0,3.3,11,7,43,12,1,51,0,1
0,39,2,5,0,4.7,13,2,57,17,0,NA,0,1
0,44,2,5,0,6.8,12,2,59,12,0,NA,0,1
1,40,1,3,0,7,32,2,16,7,1,75,0,1
0,47,1,3,0,4.5,9,7,64,15,0,NA,0,1
0,45,3,5,1,3.2,5,3,35,20,0,NA,0,1
1,45,2,1,0,2,16,6,81,7,0,NA,0,1
1,33,2,3,1,3.5,7,7,57,17,0,NA,0,1
0,26,1,1,0,7.8,5,7,43,10,1,57,0,1
1,30,1,5,1,8.7,7,2,26,7,1,88,0,1
1,37,2,1,1,9.3,1,8,44,15,1,98,0,1
1,50,2,2,0,9.2,5,4,80,15,0,NA,0,1
0,34,3,4,0,8.2,5,7,41,10,1,72,0,1
0,27,1,2,0,4.5,52,8,26,2,1,58,0,1
0,44,2,3,0,9.3,5,2,23,12,0,NA,0,1
0,40,2,1,1,8.8,18,2,29,15,0,NA,0,1
0,32,1,1,0,10.5,10,10,65,20,0,NA,0,1
0,35,2,5,1,7.4,13,7,40,10,1,90,0,1
1,49,1,2,0,5.8,8,13,194,30,0,NA,0,1
1,41,1,3,0,4.4,5,14,280,15,1,43,0,1
1,32,3,4,1,10.8,2,2,41,17,0,NA,0,1
0,34,3,2,0,6.2,2,2,19,12,0,NA,0,1
0,44,2,2,1,8.8,3,5,24,5,0,NA,0,1
0,28,1,1,0,8.2,12,2,59,15,0,NA,0,1
0,32,1,4,0,5.2,9,2,47,10,1,60,0,1
0,51,2,4,1,7.7,1,15,75,10,0,NA,0,1
1,44,1,4,0,6.1,2,9,103,20,0,NA,0,1
1,38,1,1,0,1,14,2,58,17,0,NA,0,1
0,35,3,4,1,6.9,6,2,39,12,0,NA,0,1
1,32,1,4,1,6,1,2,58,10,0,NA,0,1
0,26,2,3,0,6.1,1,5,174,22,0,NA,0,1
0,26,2,3,1,4.4,4,3,68,15,0,NA,0,1
0,29,3,4,1,10.5,1,3,28,10,0,NA,0,1
1,29,2,1,1,8.7,16,3,48,17,1,97,0,1
1,49,2,5,1,8.7,2,4,67,20,0,NA,0,1
0,22,2,1,0,3.7,7,2,42,28,0,NA,0,1
0,26,3,2,1,7.4,1,2,102,17,0,NA,0,1
0,41,3,2,0,8.4,10,2,14,7,0,NA,0,1
0,32,1,4,0,9.6,9,2,132,22,0,NA,0,1
1,38,1,5,1,7.7,4,3,58,10,0,NA,0,1
0,25,2,1,0,6.8,4,2,99,7,1,65,0,1
0,40,1,4,0,5.1,4,2,165,15,0,NA,0,1
0,33,1,3,0,7.9,17,4,49,15,0,NA,0,1
1,30,1,5,0,7.6,11,2,33,15,1,69,0,1
1,32,2,2,1,8.8,15,6,58,17,1,99,0,1
1,29,1,4,0,4.4,1,2,44,15,1,57,0,1
1,61,3,5,1,4.7,4,5,89,17,0,NA,0,1
1,42,2,1,0,6.2,1,4,28,12,0,NA,0,1
1,53,1,5,0,6.5,15,19,80,15,1,47,0,1
1,57,3,1,1,2.3,1,3,21,7,0,NA,0,1
0,42,3,1,1,8.9,9,2,185,20,0,NA,0,1
1,41,2,3,0,6.7,38,4,79,12,1,79,0,1
1,41,2,5,0,7.8,5,9,60,10,0,NA,0,1
1,28,1,5,1,2,10,2,25,10,0,NA,0,1
0,32,3,1,0,5.3,1,4,108,12,0,NA,0,1
0,37,1,3,0,9.7,1,8,58,20,0,NA,0,1
1,69,3,3,1,4.6,10,4,26,7,0,NA,0,1
1,49,1,5,0,7.4,10,8,35,5,0,NA,0,1
1,51,1,4,0,3.7,4,2,157,22,0,NA,0,1
1,30,1,5,0,7.3,4,14,104,10,1,52,0,1
0,29,1,4,0,10.5,8,2,276,15,0,NA,0,1
1,36,1,5,0,1.5,1,3,76,15,0,NA,0,1
0,29,1,2,0,6.7,6,3,52,22,0,NA,0,1
1,29,1,1,0,5.9,10,2,27,10,1,64,0,1
1,39,1,2,0,6,6,2,20,12,0,NA,0,1
0,37,1,4,1,7.8,5,3,176,15,0,NA,0,1
0,42,1,1,0,3.5,10,7,74,10,0,NA,0,1
1,36,1,5,0,1.9,14,2,24,7,0,NA,0,1
0,37,3,1,0,5.5,5,3,52,22,0,NA,0,1
1,43,3,3,1,4.1,1,7,73,17,0,NA,0,1
0,27,3,2,0,6.8,7,4,56,7,0,NA,0,1
1,36,1,4,0,4.6,18,7,82,17,1,56,0,1
1,31,3,1,1,6.8,7,2,186,15,0,NA,0,1
0,37,1,4,0,1.2,5,6,32,7,1,45,0,1
1,55,2,4,0,1,6,14,102,10,0,NA,0,1
0,32,3,4,0,10.7,3,4,30,10,0,NA,0,1
1,34,1,3,1,7.8,7,7,69,12,0,NA,0,1
0,29,3,3,1,1.2,7,2,20,12,0,NA,0,1
1,51,1,2,1,9,7,4,40,10,0,NA,0,1
1,27,2,4,0,7.7,3,2,38,12,1,74,0,1
0,30,1,2,0,3.2,8,2,57,7,0,NA,0,1
1,27,2,1,0,8.3,4,3,159,17,1,74,0,1
1,38,2,4,0,5.7,3,3,44,15,0,NA,0,1
1,41,2,4,1,2.1,11,5,370,22,0,NA,0,1
0,24,2,4,0,2.2,3,3,49,15,0,NA,0,1
0,26,1,1,0,5.1,8,2,18,7,1,61,0,1
1,25,1,2,0,1.6,4,6,138,22,1,44,0,1
0,38,1,1,0,7.6,4,2,28,10,0,NA,0,1
0,26,3,1,1,4.4,5,5,120,12,0,NA,0,1
1,39,1,5,0,8.6,15,7,60,7,0,NA,0,1
0,32,3,4,0,7.8,9,4,22,10,1,69,0,1
0,39,2,1,0,7,7,10,48,15,0,NA,0,1
1,55,2,4,0,1.5,2,2,144,15,0,NA,0,1
1,56,2,3,1,2,4,4,43,10,0,NA,0,1
0,26,3,3,1,1.4,3,5,26,10,1,72,0,1
